name,brand,price,cpu,gpu,ram_gb,storage_gb,storage_type,display_inch,resolution,weight_kg,os,rating,review_count,url,scraped_at,source
"Asus ROG Zephyrus G14, mit 17.3 Zoll Display, AMD Ryzen 9 7945HX Prozessor, 24 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 4050, Windows 11 Pro",Asus,1676.73,AMD Ryzen 9 7945HX,NVIDIA GeForce RTX 4050,24,512,SSD,17.3,1920x1080,2.11,Windows 11 Pro,4.1,66,,2026-06-15,synthetic
"Acer Swift 3, mit 14.2 Zoll Display, Intel Core i5-1235U Prozessor, 4 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 4070, Windows 11 Pro",Acer,1167.64,Intel Core i5-1235U,NVIDIA GeForce RTX 4070,4,512,SSD,14.2,3024x1964,2.42,Windows 11 Pro,4.9,373,,2026-06-15,synthetic
"Microsoft Surface Laptop 5, mit 15.6 Zoll Display, AMD Ryzen 5 7535HS Prozessor, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 3050, Ohne OS",Microsoft,1303.46,AMD Ryzen 5 7535HS,NVIDIA GeForce RTX 3050,16,512,SSD,15.6,1920x1080,2.01,Ohne OS,4.5,95,,2026-06-15,synthetic
"MSI Raider GE76, mit 16.0 Zoll Display, Intel Core i3-1215U Prozessor, 16 GB RAM, 512 GB SSD, Intel UHD Graphics, Windows 11 Home",MSI,821.46,Intel Core i3-1215U,Intel UHD Graphics,16,512,SSD,16.0,2560x1600,2.61,Windows 11 Home,3.8,705,,2026-06-15,synthetic
"HP ProBook 450, mit 15.6 Zoll Display, Intel Core Ultra 7 155H Prozessor, 32 GB RAM, 1024 GB SSD, NVIDIA GeForce RTX 3050, Windows 11 Home",HP,1632.56,Intel Core Ultra 7 155H,NVIDIA GeForce RTX 3050,32,1024,SSD,15.6,1920x1080,3.07,Windows 11 Home,4.9,235,,2026-06-15,synthetic
"Dell Latitude 5540, mit 14.0 Zoll Display, Intel Core i5-1335U Prozessor, 16 GB RAM, 1024 GB SSD, NVIDIA GeForce RTX 4060, Windows 11 Home",Dell,1681.55,Intel Core i5-1335U,NVIDIA GeForce RTX 4060,16,1024,SSD,14.0,1920x1080,1.86,Windows 11 Home,4.5,441,,2026-06-15,synthetic
"HP Omen 16, mit 14.0 Zoll Display, Intel Core i7-1355U Prozessor, 24 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 4060, Windows 11 Pro",HP,1874.79,Intel Core i7-1355U,NVIDIA GeForce RTX 4060,24,512,SSD,14.0,1920x1080,2.88,Windows 11 Pro,4.2,727,,2026-06-15,synthetic
"Dell XPS 13, mit 15.6 Zoll Display, Intel Core i7-13700H Prozessor, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 4080, Windows 11 Home",Dell,1951.9,Intel Core i7-13700H,NVIDIA GeForce RTX 4080,16,512,SSD,15.6,1920x1080,1.63,Windows 11 Home,4.9,749,,2026-06-15,synthetic
"Microsoft Surface Laptop 5, mit 14.2 Zoll Display, AMD Ryzen 7 7735U Prozessor, 64 GB RAM, 1024 GB SSD, NVIDIA GeForce RTX 3060, Windows 11 Home",Microsoft,1985.28,AMD Ryzen 7 7735U,NVIDIA GeForce RTX 3060,64,1024,SSD,14.2,3024x1964,1.25,Windows 11 Home,4.0,139,,2026-06-15,synthetic
"LG gram +2-in-1, mit 15.6 Zoll Display, Intel Core Ultra 7 155H Prozessor, 16 GB RAM, 128 GB SSD, NVIDIA GeForce RTX 4060, Windows 11 Home",LG,1823.28,Intel Core Ultra 7 155H,NVIDIA GeForce RTX 4060,16,128,SSD,15.6,1920x1080,2.48,Windows 11 Home,4.4,519,,2026-06-15,synthetic
"HP ProBook 450, mit 15.6 Zoll Display, AMD Ryzen 9 7945HX Prozessor, 16 GB RAM, 128 GB SSD, AMD Radeon RX 7600M, Windows 11 Home",HP,1799.86,AMD Ryzen 9 7945HX,AMD Radeon RX 7600M,16,128,SSD,15.6,1920x1080,3.03,Windows 11 Home,4.9,232,,2026-06-15,synthetic
"Lenovo IdeaPad 5, mit 15.6 Zoll Display, AMD Ryzen 9 7945HX Prozessor, 32 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 4080, Linux",Lenovo,2024.24,AMD Ryzen 9 7945HX,NVIDIA GeForce RTX 4080,32,512,SSD,15.6,1920x1080,2.3,Linux,4.8,742,,2026-06-15,synthetic
"MSI Stealth 16, mit 14.0 Zoll Display, Intel Core i5-1235U Prozessor, 16 GB RAM, 1024 GB SSD, NVIDIA GeForce RTX 4080, Windows 11 Home",MSI,1613.03,Intel Core i5-1235U,NVIDIA GeForce RTX 4080,16,1024,SSD,14.0,1920x1080,2.09,Windows 11 Home,4.3,757,,2026-06-15,synthetic
"Dell XPS 13, mit 14.2 Zoll Display, Intel Core i5-1235U Prozessor, 16 GB RAM, 256 GB SSD, NVIDIA GeForce RTX 3050, Windows 11 Home",Dell,1279.8,Intel Core i5-1235U,NVIDIA GeForce RTX 3050,16,256,SSD,14.2,3024x1964,1.96,Windows 11 Home,4.3,632,,2026-06-15,synthetic
"Samsung Galaxy Book3 Pro, mit 13.6 Zoll Display, AMD Ryzen 7 7745HX Prozessor, 16 GB RAM, 1024 GB SSD, NVIDIA GeForce RTX 3060, Windows 11 Pro",Samsung,1606.94,AMD Ryzen 7 7745HX,NVIDIA GeForce RTX 3060,16,1024,SSD,13.6,2560x1664,1.8,Windows 11 Pro,4.2,30,,2026-06-15,synthetic
"Samsung Galaxy Book3 Ultra, mit 13.6 Zoll Display, AMD Ryzen 7 7745HX Prozessor, 24 GB RAM, 1024 GB SSD, NVIDIA GeForce RTX 3060, Windows 11 Home",Samsung,1700.1,AMD Ryzen 7 7745HX,NVIDIA GeForce RTX 3060,24,1024,SSD,13.6,2560x1664,2.55,Windows 11 Home,3.9,121,,2026-06-15,synthetic
"HP ProBook 450, mit 11.6 Zoll Display, AMD Ryzen 5 7535HS Prozessor, 8 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 4080, Windows 11 Home",HP,1322.31,AMD Ryzen 5 7535HS,NVIDIA GeForce RTX 4080,8,512,SSD,11.6,1366x768,2.67,Windows 11 Home,4.9,584,,2026-06-15,synthetic
"Lenovo ThinkPad X1 Carbon, mit 13.6 Zoll Display, AMD Ryzen 7 7735U Prozessor, 32 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 3060, Windows 11 Home",Lenovo,1726.33,AMD Ryzen 7 7735U,NVIDIA GeForce RTX 3060,32,512,SSD,13.6,2560x1664,1.17,Windows 11 Home,4.0,212,,2026-06-15,synthetic
"HP Spectre x360, mit 15.6 Zoll Display, AMD Ryzen 9 7945HX Prozessor, 8 GB RAM, 1024 GB SSD, AMD Radeon RX 7600M, Windows 11 Home",HP,1645.72,AMD Ryzen 9 7945HX,AMD Radeon RX 7600M,8,1024,SSD,15.6,1920x1080,1.4,Windows 11 Home,4.6,469,,2026-06-15,synthetic
"Asus ROG Zephyrus G14, mit 14.0 Zoll Display, Intel Core Ultra 5 125H Prozessor, 16 GB RAM, 1024 GB SSD, NVIDIA GeForce RTX 4080, Windows 11 Home",Asus,1494.09,Intel Core Ultra 5 125H,NVIDIA GeForce RTX 4080,16,1024,SSD,14.0,1920x1080,1.01,Windows 11 Home,4.0,673,,2026-06-15,synthetic
"Microsoft Surface Pro 9, mit 15.6 Zoll Display, Intel Core Ultra 9 185H Prozessor, 8 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 4080, Linux",Microsoft,2052.96,Intel Core Ultra 9 185H,NVIDIA GeForce RTX 4080,8,512,SSD,15.6,1920x1080,1.27,Linux,4.1,681,,2026-06-15,synthetic
"Asus ZenBook 14, mit 16.0 Zoll Display, Intel Core i7-13700H Prozessor, 16 GB RAM, 128 GB SSD, AMD Radeon RX 7600M, Windows 11 Pro",Asus,1710.92,Intel Core i7-13700H,AMD Radeon RX 7600M,16,128,SSD,16.0,2560x1600,1.64,Windows 11 Pro,4.9,844,,2026-06-15,synthetic
"Apple MacBook Air 15"", mit 14.2 Zoll Display, Apple M3 Prozessor, 16 GB RAM, 512 GB SSD, Apple GPU (18-core), macOS",Apple,1636.87,Apple M3,Apple GPU (18-core),16,512,SSD,14.2,3024x1964,1.66,macOS,4.3,219,,2026-06-15,synthetic
"Lenovo Legion 5, mit 14.2 Zoll Display, Intel Core i5-1335U Prozessor, 16 GB RAM, 1024 GB SSD, NVIDIA GeForce RTX 4070, Windows 11 Pro",Lenovo,1592.21,Intel Core i5-1335U,NVIDIA GeForce RTX 4070,16,1024,SSD,14.2,3024x1964,1.88,Windows 11 Pro,4.8,270,,2026-06-15,synthetic
"Asus ZenBook 14, mit 17.3 Zoll Display, AMD Ryzen 9 7945HX Prozessor, 16 GB RAM, 512 GB SSD, AMD Radeon RX 7600M, Windows 11 Home",Asus,1725.83,AMD Ryzen 9 7945HX,AMD Radeon RX 7600M,16,512,SSD,17.3,1920x1080,1.57,Windows 11 Home,4.0,126,,2026-06-15,synthetic
"Apple MacBook Air 15"", mit 16.0 Zoll Display, Apple M3 Max Prozessor, 16 GB RAM, 512 GB SSD, Apple GPU (18-core), macOS",Apple,1820.4,Apple M3 Max,Apple GPU (18-core),16,512,SSD,16.0,2560x1600,2.75,macOS,4.1,660,,2026-06-15,synthetic
"HP Omen 16, mit 17.3 Zoll Display, Intel Core Ultra 9 185H Prozessor, 16 GB RAM, 128 GB SSD, NVIDIA GeForce RTX 4070, Windows 11 Home",HP,2054.85,Intel Core Ultra 9 185H,NVIDIA GeForce RTX 4070,16,128,SSD,17.3,1920x1080,1.67,Windows 11 Home,4.3,587,,2026-06-15,synthetic
"Apple MacBook Air 15"", mit 15.6 Zoll Display, Apple M3 Prozessor, 32 GB RAM, 512 GB SSD, Apple GPU (18-core), macOS",Apple,1862.16,Apple M3,Apple GPU (18-core),32,512,SSD,15.6,1920x1080,2.73,macOS,4.6,498,,2026-06-15,synthetic
"Samsung Galaxy Book3 Ultra, mit 14.2 Zoll Display, AMD Ryzen 3 7320U Prozessor, 16 GB RAM, 1024 GB SSD, NVIDIA GeForce RTX 4070, Windows 11 Pro",Samsung,1259.52,AMD Ryzen 3 7320U,NVIDIA GeForce RTX 4070,16,1024,SSD,14.2,3024x1964,2.2,Windows 11 Pro,4.6,573,,2026-06-15,synthetic
"Asus ProArt, mit 16.0 Zoll Display, AMD Ryzen 5 7530U Prozessor, 16 GB RAM, 128 GB SSD, Intel Iris Xe Graphics, Ohne OS",Asus,1013.41,AMD Ryzen 5 7530U,Intel Iris Xe Graphics,16,128,SSD,16.0,2560x1600,2.34,Ohne OS,4.8,589,,2026-06-15,synthetic
"Asus ProArt, mit 15.6 Zoll Display, AMD Ryzen 3 7320U Prozessor, 8 GB RAM, 1024 GB SSD, Intel UHD Graphics, Windows 11 Home",Asus,722.99,AMD Ryzen 3 7320U,Intel UHD Graphics,8,1024,SSD,15.6,1920x1080,1.94,Windows 11 Home,4.9,226,,2026-06-15,synthetic
"Lenovo Legion 5, mit 17.3 Zoll Display, Intel Core i9-13900H Prozessor, 8 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 3060, Windows 11 Home",Lenovo,1531.47,Intel Core i9-13900H,NVIDIA GeForce RTX 3060,8,512,SSD,17.3,1920x1080,1.25,Windows 11 Home,4.2,500,,2026-06-15,synthetic
"HP Omen 16, mit 13.3 Zoll Display, Intel Core i7-1355U Prozessor, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 4060, Windows 11 Pro",HP,1743.34,Intel Core i7-1355U,NVIDIA GeForce RTX 4060,16,512,SSD,13.3,1920x1080,0.91,Windows 11 Pro,4.9,708,,2026-06-15,synthetic
"HP ProBook 450, mit 14.2 Zoll Display, Intel Core i7-1255U Prozessor, 32 GB RAM, 128 GB SSD, NVIDIA GeForce RTX 4080, Windows 11 Pro",HP,1760.93,Intel Core i7-1255U,NVIDIA GeForce RTX 4080,32,128,SSD,14.2,3024x1964,2.37,Windows 11 Pro,4.1,210,,2026-06-15,synthetic
"Asus ROG Zephyrus G14, mit 13.3 Zoll Display, Intel Core i7-1255U Prozessor, 16 GB RAM, 128 GB SSD, NVIDIA GeForce RTX 3060, Windows 11 Home",Asus,1307.44,Intel Core i7-1255U,NVIDIA GeForce RTX 3060,16,128,SSD,13.3,1920x1080,1.38,Windows 11 Home,4.2,331,,2026-06-15,synthetic
"Acer Swift 3, mit 17.3 Zoll Display, Intel Core Ultra 5 125H Prozessor, 16 GB RAM, 512 GB SSD, AMD Radeon Graphics, Windows 11 Home",Acer,1096.01,Intel Core Ultra 5 125H,AMD Radeon Graphics,16,512,SSD,17.3,1920x1080,1.02,Windows 11 Home,3.8,696,,2026-06-15,synthetic
"Lenovo ThinkPad E14, mit 17.3 Zoll Display, AMD Ryzen 5 7535HS Prozessor, 32 GB RAM, 512 GB SSD, AMD Radeon Graphics, Windows 11 Pro",Lenovo,1411.1,AMD Ryzen 5 7535HS,AMD Radeon Graphics,32,512,SSD,17.3,1920x1080,2.32,Windows 11 Pro,4.2,842,,2026-06-15,synthetic
"Acer ConceptD 5, mit 17.3 Zoll Display, Intel Core i5-1335U Prozessor, 8 GB RAM, 1024 GB SSD, NVIDIA GeForce RTX 4070, Windows 11 Home",Acer,1483.94,Intel Core i5-1335U,NVIDIA GeForce RTX 4070,8,1024,SSD,17.3,1920x1080,1.12,Windows 11 Home,4.2,664,,2026-06-15,synthetic
"MSI Stealth 16, mit 16.0 Zoll Display, Intel Core Ultra 7 155H Prozessor, 32 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 4080, Windows 11 Home",MSI,1941.23,Intel Core Ultra 7 155H,NVIDIA GeForce RTX 4080,32,512,SSD,16.0,2560x1600,1.94,Windows 11 Home,3.8,491,,2026-06-15,synthetic
"Dell XPS 13, mit 17.3 Zoll Display, Intel Core Ultra 9 185H Prozessor, 16 GB RAM, 256 GB SSD, NVIDIA GeForce RTX 4080, Windows 11 Home",Dell,2098.09,Intel Core Ultra 9 185H,NVIDIA GeForce RTX 4080,16,256,SSD,17.3,1920x1080,2.73,Windows 11 Home,4.2,670,,2026-06-15,synthetic
"Asus ProArt, mit 16.0 Zoll Display, AMD Ryzen 7 7735U Prozessor, 24 GB RAM, 2048 GB SSD, NVIDIA GeForce RTX 3050, Windows 11 Home",Asus,1570.61,AMD Ryzen 7 7735U,NVIDIA GeForce RTX 3050,24,2048,SSD,16.0,2560x1600,1.05,Windows 11 Home,4.0,715,,2026-06-15,synthetic
"LG gram 14, mit 17.3 Zoll Display, AMD Ryzen 3 7320U Prozessor, 8 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 4080, Windows 11 Pro",LG,1523.82,AMD Ryzen 3 7320U,NVIDIA GeForce RTX 4080,8,512,SSD,17.3,1920x1080,1.16,Windows 11 Pro,4.5,338,,2026-06-15,synthetic
"Lenovo ThinkPad X1 Carbon, mit 16.0 Zoll Display, Intel Core i5-1335U Prozessor, 32 GB RAM, 1024 GB SSD, AMD Radeon RX 6600M, Windows 11 Home",Lenovo,1494.36,Intel Core i5-1335U,AMD Radeon RX 6600M,32,1024,SSD,16.0,2560x1600,1.65,Windows 11 Home,4.6,67,,2026-06-15,synthetic
"Lenovo IdeaPad 5, mit 17.3 Zoll Display, Intel Core i3-1215U Prozessor, 16 GB RAM, 256 GB SSD, AMD Radeon Graphics, Windows 11 Pro",Lenovo,946.19,Intel Core i3-1215U,AMD Radeon Graphics,16,256,SSD,17.3,1920x1080,1.35,Windows 11 Pro,4.6,329,,2026-06-15,synthetic
"Samsung Galaxy Book3 360, mit 16.0 Zoll Display, AMD Ryzen 7 7735U Prozessor, 24 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 4050, Ohne OS",Samsung,1871.31,AMD Ryzen 7 7735U,NVIDIA GeForce RTX 4050,24,512,SSD,16.0,2560x1600,2.85,Ohne OS,4.8,68,,2026-06-15,synthetic
"MSI Creator Z16, mit 16.0 Zoll Display, AMD Ryzen 5 7530U Prozessor, 32 GB RAM, 256 GB SSD, Intel Iris Xe Graphics, Linux",MSI,1253.2,AMD Ryzen 5 7530U,Intel Iris Xe Graphics,32,256,SSD,16.0,2560x1600,2.34,Linux,4.7,420,,2026-06-15,synthetic
"HP ProBook 450, mit 16.0 Zoll Display, AMD Ryzen 9 7945HX Prozessor, 16 GB RAM, 1024 GB SSD, NVIDIA GeForce RTX 4050, Windows 11 Home",HP,1588.19,AMD Ryzen 9 7945HX,NVIDIA GeForce RTX 4050,16,1024,SSD,16.0,2560x1600,1.25,Windows 11 Home,5.0,691,,2026-06-15,synthetic
"Lenovo Legion 5, mit 13.6 Zoll Display, Intel Core i7-1355U Prozessor, 64 GB RAM, 256 GB SSD, AMD Radeon RX 7600M, Windows 11 Pro",Lenovo,2362.11,Intel Core i7-1355U,AMD Radeon RX 7600M,64,256,SSD,13.6,2560x1664,2.38,Windows 11 Pro,4.3,471,,2026-06-15,synthetic
"Asus VivoBook 15, mit 16.0 Zoll Display, AMD Ryzen 7 7735U Prozessor, 16 GB RAM, 256 GB SSD, NVIDIA GeForce RTX 4080, Windows 11 Pro",Asus,1777.09,AMD Ryzen 7 7735U,NVIDIA GeForce RTX 4080,16,256,SSD,16.0,2560x1600,2.29,Windows 11 Pro,4.5,753,,2026-06-15,synthetic
"HP ProBook 450, mit 13.3 Zoll Display, AMD Ryzen 5 7530U Prozessor, 16 GB RAM, 512 GB SSD, Intel UHD Graphics, Ohne OS",HP,1003.01,AMD Ryzen 5 7530U,Intel UHD Graphics,16,512,SSD,13.3,1920x1080,2.23,Ohne OS,5.0,86,,2026-06-15,synthetic
"Dell Latitude 5540, mit 13.3 Zoll Display, AMD Ryzen 7 7745HX Prozessor, 24 GB RAM, 256 GB SSD, NVIDIA GeForce RTX 3060, Windows 11 Home",Dell,1670.63,AMD Ryzen 7 7745HX,NVIDIA GeForce RTX 3060,24,256,SSD,13.3,1920x1080,2.47,Windows 11 Home,4.4,598,,2026-06-15,synthetic
"Samsung Galaxy Book3 360, mit 15.6 Zoll Display, Intel Core i3-1215U Prozessor, 32 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 4070, Windows 11 Home",Samsung,1516.21,Intel Core i3-1215U,NVIDIA GeForce RTX 4070,32,512,SSD,15.6,1920x1080,1.87,Windows 11 Home,5.0,822,,2026-06-15,synthetic
"Lenovo Legion 5, mit 15.6 Zoll Display, Intel Core Ultra 9 185H Prozessor, 16 GB RAM, 256 GB SSD, NVIDIA GeForce RTX 4070, Windows 11 Home",Lenovo,1635.69,Intel Core Ultra 9 185H,NVIDIA GeForce RTX 4070,16,256,SSD,15.6,1920x1080,2.41,Windows 11 Home,4.2,760,,2026-06-15,synthetic
"Dell Alienware m16, mit 14.2 Zoll Display, Intel Core i5-1335U Prozessor, 16 GB RAM, 256 GB SSD, NVIDIA GeForce RTX 3060, Windows 11 Home",Dell,1463.38,Intel Core i5-1335U,NVIDIA GeForce RTX 3060,16,256,SSD,14.2,3024x1964,0.93,Windows 11 Home,3.9,183,,2026-06-15,synthetic
"Asus VivoBook 15, mit 17.3 Zoll Display, Intel Core i7-13700H Prozessor, 16 GB RAM, 256 GB SSD, NVIDIA GeForce RTX 4070, Windows 11 Pro",Asus,1770.18,Intel Core i7-13700H,NVIDIA GeForce RTX 4070,16,256,SSD,17.3,1920x1080,2.88,Windows 11 Pro,4.2,91,,2026-06-15,synthetic
"Apple MacBook Air 13"", mit 13.6 Zoll Display, Apple M3 Pro Prozessor, 16 GB RAM, 512 GB SSD, Apple GPU (18-core), macOS",Apple,1721.85,Apple M3 Pro,Apple GPU (18-core),16,512,SSD,13.6,2560x1664,1.38,macOS,4.7,358,,2026-06-15,synthetic
"Acer Predator Helios 16, mit 14.0 Zoll Display, Intel Core i5-1235U Prozessor, 16 GB RAM, 512 GB SSD, AMD Radeon Graphics, Windows 11 Home",Acer,952.34,Intel Core i5-1235U,AMD Radeon Graphics,16,512,SSD,14.0,1920x1080,1.77,Windows 11 Home,4.6,490,,2026-06-15,synthetic
"Microsoft Surface Laptop Studio 2, mit 15.6 Zoll Display, Intel Core Ultra 9 185H Prozessor, 16 GB RAM, 512 GB SSD, AMD Radeon RX 7600M, Windows 11 Home",Microsoft,1955.51,Intel Core Ultra 9 185H,AMD Radeon RX 7600M,16,512,SSD,15.6,1920x1080,1.12,Windows 11 Home,4.4,367,,2026-06-15,synthetic
"Asus ProArt, mit 16.0 Zoll Display, AMD Ryzen 3 7320U Prozessor, 8 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 3060, Windows 11 Home",Asus,1155.44,AMD Ryzen 3 7320U,NVIDIA GeForce RTX 3060,8,512,SSD,16.0,2560x1600,1.96,Windows 11 Home,4.6,252,,2026-06-15,synthetic
"Dell Latitude 5540, mit 16.0 Zoll Display, AMD Ryzen 3 7320U Prozessor, 4 GB RAM, 256 GB SSD, NVIDIA GeForce RTX 4080, Windows 11 Home",Dell,1191.01,AMD Ryzen 3 7320U,NVIDIA GeForce RTX 4080,4,256,SSD,16.0,2560x1600,1.12,Windows 11 Home,3.9,461,,2026-06-15,synthetic
"HP EliteBook 840, mit 14.0 Zoll Display, Intel Core i5-1235U Prozessor, 8 GB RAM, 512 GB SSD, Intel UHD Graphics, Windows 11 Home",HP,779.13,Intel Core i5-1235U,Intel UHD Graphics,8,512,SSD,14.0,1920x1080,3.09,Windows 11 Home,4.6,730,,2026-06-15,synthetic
"Asus ExpertBook B9, mit 15.6 Zoll Display, Intel Core i7-13700H Prozessor, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 3060, Windows 11 Pro",Asus,1647.66,Intel Core i7-13700H,NVIDIA GeForce RTX 3060,16,512,SSD,15.6,1920x1080,2.37,Windows 11 Pro,4.9,288,,2026-06-15,synthetic
"Acer Predator Helios 16, mit 16.0 Zoll Display, Intel Core Ultra 7 155H Prozessor, 16 GB RAM, 256 GB SSD, NVIDIA GeForce RTX 4050, Windows 11 Pro",Acer,1468.02,Intel Core Ultra 7 155H,NVIDIA GeForce RTX 4050,16,256,SSD,16.0,2560x1600,1.67,Windows 11 Pro,3.9,837,,2026-06-15,synthetic
"Lenovo IdeaPad 5, mit 16.0 Zoll Display, AMD Ryzen 5 7535HS Prozessor, 8 GB RAM, 512 GB SSD, AMD Radeon Graphics, Windows 11 Home",Lenovo,936.46,AMD Ryzen 5 7535HS,AMD Radeon Graphics,8,512,SSD,16.0,2560x1600,1.4,Windows 11 Home,4.6,457,,2026-06-15,synthetic
"Lenovo ThinkPad E14, mit 15.6 Zoll Display, Intel Core Ultra 7 155H Prozessor, 16 GB RAM, 512 GB SSD, AMD Radeon RX 7600M, Windows 11 Home",Lenovo,1734.46,Intel Core Ultra 7 155H,AMD Radeon RX 7600M,16,512,SSD,15.6,1920x1080,3.05,Windows 11 Home,4.6,277,,2026-06-15,synthetic
"Samsung Galaxy Book3 Pro, mit 16.0 Zoll Display, Intel Core i3-1215U Prozessor, 24 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 4080, Windows 11 Pro",Samsung,1582.09,Intel Core i3-1215U,NVIDIA GeForce RTX 4080,24,512,SSD,16.0,2560x1600,2.84,Windows 11 Pro,4.7,809,,2026-06-15,synthetic
"Lenovo ThinkPad X1 Carbon, mit 14.2 Zoll Display, Intel Core i7-1255U Prozessor, 64 GB RAM, 512 GB SSD, AMD Radeon RX 6600M, Windows 11 Home",Lenovo,1974.08,Intel Core i7-1255U,AMD Radeon RX 6600M,64,512,SSD,14.2,3024x1964,1.82,Windows 11 Home,4.6,667,,2026-06-15,synthetic
"Microsoft Surface Pro 9, mit 11.6 Zoll Display, Intel Core i5-1335U Prozessor, 16 GB RAM, 256 GB SSD, NVIDIA GeForce RTX 4070, Windows 11 Pro",Microsoft,1552.93,Intel Core i5-1335U,NVIDIA GeForce RTX 4070,16,256,SSD,11.6,1366x768,3.13,Windows 11 Pro,4.6,311,,2026-06-15,synthetic
"Lenovo ThinkPad E14, mit 15.6 Zoll Display, AMD Ryzen 9 7945HX Prozessor, 16 GB RAM, 256 GB SSD, NVIDIA GeForce RTX 3060, Linux",Lenovo,1650.72,AMD Ryzen 9 7945HX,NVIDIA GeForce RTX 3060,16,256,SSD,15.6,1920x1080,1.34,Linux,4.7,612,,2026-06-15,synthetic
"Lenovo ThinkPad X1 Carbon, mit 15.6 Zoll Display, Intel Core Ultra 9 185H Prozessor, 32 GB RAM, 512 GB SSD, AMD Radeon RX 7600M, Windows 11 Home",Lenovo,1922.39,Intel Core Ultra 9 185H,AMD Radeon RX 7600M,32,512,SSD,15.6,1920x1080,0.99,Windows 11 Home,3.9,811,,2026-06-15,synthetic
"HP EliteBook 840, mit 13.6 Zoll Display, AMD Ryzen 7 7745HX Prozessor, 16 GB RAM, 256 GB SSD, NVIDIA GeForce RTX 4050, Windows 11 Pro",HP,1430.82,AMD Ryzen 7 7745HX,NVIDIA GeForce RTX 4050,16,256,SSD,13.6,2560x1664,2.02,Windows 11 Pro,3.8,638,,2026-06-15,synthetic
"Asus ZenBook 14, mit 17.3 Zoll Display, Intel Core i7-13700H Prozessor, 32 GB RAM, 256 GB SSD, NVIDIA GeForce RTX 3050, Linux",Asus,1499.48,Intel Core i7-13700H,NVIDIA GeForce RTX 3050,32,256,SSD,17.3,1920x1080,1.29,Linux,4.5,842,,2026-06-15,synthetic
"Asus ProArt, mit 16.0 Zoll Display, Intel Core Ultra 5 125H Prozessor, 16 GB RAM, 1024 GB SSD, Intel Iris Xe Graphics, Windows 11 Pro",Asus,1123.85,Intel Core Ultra 5 125H,Intel Iris Xe Graphics,16,1024,SSD,16.0,2560x1600,1.65,Windows 11 Pro,5.0,594,,2026-06-15,synthetic
"Apple MacBook Air 15"", mit 13.6 Zoll Display, Apple M2 Prozessor, 16 GB RAM, 256 GB SSD, Apple GPU (10-core), macOS",Apple,1433.58,Apple M2,Apple GPU (10-core),16,256,SSD,13.6,2560x1664,2.64,macOS,4.0,383,,2026-06-15,synthetic
"Samsung Galaxy Book3 Pro, mit 13.6 Zoll Display, Intel Core i7-1355U Prozessor, 24 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 3060, Windows 11 Pro",Samsung,1551.66,Intel Core i7-1355U,NVIDIA GeForce RTX 3060,24,512,SSD,13.6,2560x1664,0.94,Windows 11 Pro,4.4,11,,2026-06-15,synthetic
"Lenovo Yoga 7, mit 15.6 Zoll Display, Intel Core Ultra 9 185H Prozessor, 32 GB RAM, 512 GB SSD, AMD Radeon RX 6600M, Windows 11 Pro",Lenovo,1837.37,Intel Core Ultra 9 185H,AMD Radeon RX 6600M,32,512,SSD,15.6,1920x1080,1.37,Windows 11 Pro,4.6,540,,2026-06-15,synthetic
"MSI Prestige 14, mit 14.2 Zoll Display, Intel Core i5-1235U Prozessor, 16 GB RAM, 2048 GB SSD, AMD Radeon RX 6600M, Windows 11 Home",MSI,1302.36,Intel Core i5-1235U,AMD Radeon RX 6600M,16,2048,SSD,14.2,3024x1964,1.7,Windows 11 Home,3.8,246,,2026-06-15,synthetic
"Asus VivoBook 15, mit 14.0 Zoll Display, AMD Ryzen 5 7530U Prozessor, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 4080, Windows 11 Home",Asus,1588.62,AMD Ryzen 5 7530U,NVIDIA GeForce RTX 4080,16,512,SSD,14.0,1920x1080,1.54,Windows 11 Home,4.0,820,,2026-06-15,synthetic
"MSI Creator Z16, mit 16.0 Zoll Display, AMD Ryzen 9 7945HX Prozessor, 32 GB RAM, 256 GB SSD, NVIDIA GeForce RTX 4050, Windows 11 Home",MSI,1685.52,AMD Ryzen 9 7945HX,NVIDIA GeForce RTX 4050,32,256,SSD,16.0,2560x1600,1.56,Windows 11 Home,4.3,347,,2026-06-15,synthetic
